Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Vidhaata,1982,"Action, Drama",Subhash Ghai,Nothing from IMDB,"Tom Alter, Harbans Darshan M. Arora, Birbal, Krishan Dhawan, Sanjay Dutt, Jagdeep, Shammi Kapoor, Viju Khote, Padmini Kolhapure, Dilip Kumar","When a Police inspector is killed by a band of thugs, his grieving father Samsher Singh seeks justice. Pratap Singh has left behind a pregnant widow, who dies in chidbirth, leaving Samsher to bring up the child Kunal. The transformation of Samsher Singh (a locomotive engine driver) into Sobhraj, multi millionaire and owner of a vast network of business. Kunal is brought up by Abu Baba, a servant of Sobhraj to be honest, upright, and very independent minded. Durga, the daughter of a former employee of Sobhraj, who is serving time and Kunal fall in love. This not acceptable to his grandfather, though Abu Baba approves of the relationship. Disaster strikes when an attempt is made to separate the lovers. The life of Samsher Singh alias Sobhraj begins to unravel from here. How Kunal's ethical upbringing by his foster-father, and his financial and business circumstances of his grandfather meet in a titanic conscience clash and how he resolves matters is at the nexus of the plot. Business rivalry, revenge and friendship form part of the story.",['168'],India,Hindi,,6.9,84866
Virasat,1997,"Action, Drama, Musical, Romance",Priyadarshan,Nothing from IMDB,"Anil Kapoor, Tabu, Pooja Batra, Milind Gunaji, Govind Namdeo, Amrish Puri, Satyendra Kapoor, Dilip Dhawan, Tiku Talsania, Neeraj Vora","After completing his studies in London, England, Shakti Thakur returns home to India in a small town where his family resides. Accompanying him is his leggy girlfriend, Anita, who he is in love with and wants to marry, much to the disapproval of his family. After a few days, Shakti starts to feel that nothing much has changed in this part of India and longs to return, as he is unable to bear the animosity between the townspeople, in general, and in particular between his Zamindar dad, Raja Thakur, and rival Zamindar Birju, none other than Raja's crippled brother. When Anita leaves the town to meet her parents elsewhere in India, Shakti too wants to follow her, but his plans change suddenly when his father passes away, and the region is ravaged by unprecedented natural calamities. Following the funeral he decides to stay on to look after the family estate and business temporarily, and that is when he meets local town belle, Gehna, who has given her heart to him years ago, hopes to marry him, with approval from his very own family. Anita returns to find that nothing is the same anymore, and that her role may be reduced to that of a mistress, she must now make a choice to either return back home, or fight and win back Shakti's love.",['165'],India,Hindi,,7.4,120456
Virgin Bhanupriya,2020,"Comedy, Drama",Ajay Lohan,Ajay Lohan,"Urvashi Rautela, Gautam Gulati, Rajiv Gupta, Archana Puran Singh, Niki Walia, Brijendra Kala, Rumana Molla, Natasha Suri, Sumit Gulati, Chaitannya Kanhai",,['111'],India,Hindi,,2.5,11964084
Vishwanath,1978,"Action, Mystery, Thriller",Subhash Ghai,Nothing from IMDB,"Shatrughan Sinha, Reena Roy, Pran Sikand, Premnath Malhotra, Sulochana Latkar, Rita Bhaduri, Parikshit Sahni, Madan Puri, Sudhir, Ranjeet Bedi","An honest lawyer, Vishwanath is implicated and imprisoned at the behest of powerful underworld don, GNK and his associates. After his release from prison, Vishwanath decides to seek vengeance, but finds out that it is virtually impossible to do this through due process of law. So he decides to change his identity, hire a gang of crooks and assassins, to carry out his vendetta. Not realizing that in doing this he is alienating himself from the love of his life, Soni; and making himself a wanted man by the police, leaving his crippled sister, Munni and mom, Shanti to fend for themselves, and at the mercy of GNK and his associates.",['128'],India,Hindi,,6.2,215338
Vivah,2006,"Drama, Musical, Romance",Sooraj R. Barjatya,Nothing from IMDB,"Shahid Kapoor, Amrita Rao, Anupam Kher, Alok Nath, Seema Biswas, Samir Soni, Lata Sabharwal, Manoj Joshi, Amrita Prakash, Dinesh Lamba","After the passing away of his wife, wealthy Delhi-based businessman, Harishchandra, took it upon himself to bring up two sons, Sunil and Prem. When they grew up he got Sunil married to Bhavna, and let Prem complete his education, even let him study abroad. Soon Sunil and Bhavna gave birth to a son, Rahul. When Bhagat told him that he had found a suitable match for Prem in Poonam, the niece of Krishnakant, a fruit merchant from Madhupur, Uttar Pradesh, the family traveled there, met with Krishnakant, his wife, Rama, and daughter, Rajni, and instantly approved of Poonam. Prem and Poonam also approved of each other, the Astrologer was consulted and a marriage was scheduled to take place in six months time. Shortly thereafter the engagement took place. The two families met again in Som Sarovar, Nainital, to let everyone get acquainted, and when Prem got his first contract from Japan, Krishnakant took his family to Delhi to celebrate. With the deadline for the marriage drawing close, both families start their respective preparations - not knowing that fate may have other plans in store for this young couple.",['160'],India,Hindi,,6.6,494290
Waiting on Roxie,2016,"Short, Fantasy",Chad Peter,Chad Peter,"Lucy Hale, Elizabeth Sandy, Tyler Lough, John T. O'Brien",,['4'],United States,English,,7.4,5755092
Wajah Tum Ho,2016,"Drama, Mystery, Romance, Thriller",Vishal Pandya,Nothing from IMDB,"Sharman Joshi, Sana Khan, Gurmeet Choudhary, Rajneesh Duggal, Himanshu Malhotra, Prarthana Behere, Sherlyn Chopra, Zareen Khan, Yash Ahlawat, Resham Arora","A TV channel owned by Rahul Oberoi is hacked and the murder of police officer Ramesh Sarnaik is broadcast live. Rahul is interrogated by inspector Kabir Deshmukh of Mumbai police and defended by his lawyer Sia whose boyfriend Ranveer is the prosecution lawyer. During the investigation, police find Karan Parekh, Rahul's old business partner, to be the suspect but before they could get hold of him Karan's murder is also telecast live on the same channel. Kabir now has to find a link which joins Rahul, Karan and Sarnaik which is leading to the murders.",['136'],India,Hindi,,4.4,5638474
Wajood,1998,"Action, Crime, Drama, Thriller",N. Chandra,Nothing from IMDB,"Nana Patekar, Madhuri Dixit, Mukul Dev, Ramya Krishnan, Johny Lever, Hemu Adhikari, Maya Alagh, Paresh Bramhbhatt, N. Chandra, Chandrakant Gokhale","This story revolves around Malhar Gopaldas Agnihotri, a out-of-work actor, poor, and dependent on his father, who is heading for retirement. Malhar knows that he can act, very well indeed, all he needs is some encouragement, and some money. He gets neither. His father is abusive, and even gets physical with him openly in front of all the neighbours, and even the neighborhood. Malhar loves a young lady named Apoorva Choudhury, but his affections are mis-applied, as Apoorva only regards him as a friend, and she loves Nihal Joshi, a Police Inspector. Frustrated at the lack of love and encouragement, Malhar takes recourse in an exercise, an exersise that will put him in direct confrontation with the law, as it starts with murder.",['180'],India,Hindi,,7.0,287111
Wanted,2009,"Action, Crime, Thriller",Prabhu Deva,Nothing from IMDB,"Salman Khan, Ayesha Takia, Prakash Raj, Vinod Khanna, Govind Namdeo, Mahesh Manjrekar, Inder Kumar, Mahek Chahal, Manoj Pahwa, Asseem Merchant","Mumbai-based middle-classed Jhanvi, who lives with her widowed mother and younger brother, has three suitors. The first is much older and considerably overweight - Sonu Gates. The second is Police Inspector Talpade, who is already married to Nandini, but lusts after Jhanvi so much so that he creates circumstances that will force her to marry him. The third is a male named Radhey - who often comes to her rescue - but breaks her heart when she finds out who is really is - a cold-blooded killer who works for a gangster named Ghanibhai. The later is a ruthless gangster who challenges Police Commissioner Ashraf Taufeeq Khan with impunity, and even abducts his daughter to ensure his personal safety.",['147'],India,Hindi,,6.6,1084972
Waqt,1965,"Drama, Romance",Yash Chopra,Nothing from IMDB,"Sunil Dutt, Sadhana Shivdasani, Raaj Kumar, Shashi Kapoor, Sharmila Tagore, Balraj Sahni, Rehman Khan, Motilal, Manmohan Krishna, Jeevan Dhar","Lala Kedarnath is in the process of celebrating the grand opening of his business with his wife Laxmi and three sons when an earthquake devastates the region, separating his family from him. Decades later, this family assembles in a courtroom where Kedarnath is a witness for the prosecution; one son, Ravi, is the defense lawyer; another, Vijay Kumar, is another witness for the prosecution, who has been bribed to lie and implicate the accused; and the eldest, the accused, Raja, is the one charged with murder, a charge that might result in the death sentence.",['178'],India,Hindi,,7.6,59893
Waqt Hamara Hai,1993,"Action, Comedy, Romance, Thriller",Bharat Rangachary,Rumi Jaffery,"Akshay Kumar, Suniel Shetty, Ayesha Jhulka, Mamta Kulkarni, Rami Reddy, Aruna Irani, Anupam Kher, Tiku Talsania, Mahesh Anand, Viju Khote","Two friends Vikas Kumar Sabkuchwala and Sunil Choudhary decides to arrange the fake kidnapping of the two girls Ayesha and Mamta; they are in love with; so as to convince the girls father that they can make good son-in-law as well as meet with his demands at the same time. Only to learn that there plans goes hay-wild when the girls are kidnapped by international terrorist, Colonel Chikara - which changes their lives forever.",['148'],India,Hindi,,5.9,290331
Waqt Ki Awaz,1988,"Action, Crime, Drama, Romance",K. Bapaiah,Nothing from IMDB,"Vikas Anand, Govardhan Asrani, Ranjeet Bedi, Mithun Chakraborty, Moushumi Chatterjee, Jack Gaud, Gulshan Grover, Aruna Irani, Puneet Issar, Shakti Kapoor","Wealthy Lata I. Prasad refuses to obey her widower father's instructions to get married to equally wealthy Rajan, the second son of Sikanker Lal Thakkar, her dad's business partner. She runs away from home, and shortly thereafter her father locates her living with a truck-driver, Vishwa Pratap, and his pretty sister, Lakshmi. She refuses to return home, and insists on marrying Vishwa. She will soon regret her decision when she finds out that Vishwa has been arrested for killing a male named Billa, and may either spend his life behind bars or be hanged.",['156'],India,Hindi,,5.3,96415
War,2019,"Action, Adventure, Thriller",Siddharth Anand,Nothing from IMDB,"Hrithik Roshan, Tiger Shroff, Vaani Kapoor, Ashutosh Rana, Anupriya Goenka, Yash Raaj Singh, Mashhoor Amrohi, Sanjeev Vatsa, Dipannita Sharma, Soni Razdan","An elite shadow unit of R&AW led by agent Kabir (Hrithik Roshan) focusses on maximum risk missions. Khalid (Tiger Shroff), a soldier with a murky past, struggles to get into Kabir's team and finally manages to convince him of his dedication and loyalty. Now, when Kabir mysteriously goes rogue, Khalid is assigned the task of hunting down his mentor. Can he track him? A deadly war begins.",['151'],India,"Hindi, Tamil, Telugu",,6.5,7430722
War,2019,"Action, Adventure, Thriller",Siddharth Anand,Nothing from IMDB,"Hrithik Roshan, Tiger Shroff, Vaani Kapoor, Ashutosh Rana, Anupriya Goenka, Yash Raaj Singh, Mashhoor Amrohi, Sanjeev Vatsa, Dipannita Sharma, Soni Razdan","An elite shadow unit of R&AW led by agent Kabir (Hrithik Roshan) focusses on maximum risk missions. Khalid (Tiger Shroff), a soldier with a murky past, struggles to get into Kabir's team and finally manages to convince him of his dedication and loyalty. Now, when Kabir mysteriously goes rogue, Khalid is assigned the task of hunting down his mentor. Can he track him? A deadly war begins.",['151'],India,"Hindi, Tamil, Telugu",,6.5,7430722
Warning,2013,"Adventure, Thriller","Gurmmeet Singh, Vishal Chaturvedi",Nothing from IMDB,"Santosh Barmola, Jitin Gulati, Sumit Suri, Suzana Rodrigues, Baby Alita, Manjari Fadnnis, Madhurima Tuli, Varun Sharma, Jeremy Rudd, Varun Sharma",,['109'],India,"Hindi, English",,4.7,3138602
Wazir,2016,"Action, Crime, Drama, Mystery, Thriller",Bejoy Nambiar,Nothing from IMDB,"Amitabh Bachchan, Farhan Akhtar, Aditi Rao Hydari, Manav Kaul, Neil Nitin Mukesh, John Abraham, Anjum Sharma, Prakash Belawadi, Murli Sharma, Nasir Khan","'Wazir' is a tale of two unlikely friends, a wheelchair-bound chess grandmaster and a brave ATS officer. Brought together by grief and a strange twist of fate, the two men decide to help each other win the biggest games of their lives. But there's a mysterious, dangerous opponent lurking in the shadows, who is all set to checkmate them.",['103'],India,Hindi,,7.1,315642
"Welcome Back, Kotter",1975,Comedy,Nothing from IMDB,"Gabe Kaplan, Gabe Kaplan, Gabe Kaplan","Gabe Kaplan, Marcia Strassman, John Sylvester White, Robert Hegyes, Lawrence Hilton-Jacobs, Ron Palillo, John Travolta, Stephen Shortridge, Helaine Lembeck, Vernee Watson","Gabe Kotter is a high-school teacher with a bunch of unruly students in his class. The student troublemakers are led by Vinnie Barbarino, who has a knack for rhyming insults.",['30'],United States,English,,7.1,72582
Welcome to Samdalri,2023,"Comedy, Drama, Romance",Nothing from IMDB,Nothing from IMDB,"Ji Chang-wook, Shin Hye-sun, Kim Mi-kyung, Kang Mi-na, Shin Dong-mi, Kang Young-Seok, Bae Myung-Jin, Yoon-Seo, Jeong Ye-Jin, Song Min-Jae","After losing his mother--who worked as a haenyeo (female diver who harvests sea life) at a young age due to a mistaken weather report, Jo Yong Pil makes up his mind to become a weather forecaster and protect the elders of his hometown. However, his passion and refusal to let misinformation slide earns him a reputation at work as a stubborn troublemaker who isn't afraid to argue with his boss. Jo Sam Dal grew up with Jo Yong Pil. Unlike Jo Yong Pil, content to remain in his hometown of Samdalri, Jo Sam Dal makes it her mission to get out of their small town and move to Seoul. After years of toiling away as an assistant in the fashion photography industry, Jo Sam Dal--who changes her name to Jo Eun Hye in Seoul--finally succeeds and makes it to the top. However, when everything she's worked so hard to build comes crashing down in the blink of an eye, she returns to Samdalri, where people still know her as Sam Dal and not Eun Hye. Although Jo Yong Pil and Jo Sam Dal used to be joined at the hip when they were younger, the once inseparable friends are no longer in contact with one another due to an incident that drove them apart. When Jo Sam Dal returns to Samdalri, however, they find that the longtime affection they once had for one another comes rushing back.",['60'],South Korea,Korean,,8.1,26653824
Widows,2018,"Crime, Drama, Thriller",Steve McQueen,Nothing from IMDB,"Viola Davis, Liam Neeson, Jon Bernthal, Manuel Garcia-Rulfo, Coburn Goss, Michelle Rodriguez, Alejandro Verdin, Bailey Rhyse Walters, Elizabeth Debicki, Carrie Coon","""Widows"" is the story of four women with nothing in common, except a debt left behind by their dead husbands' criminal activities. Set in contemporary Chicago, amid a time of turmoil, tensions build when Veronica (Viola Davis), Alice (Elizabeth Debicki), Linda (Michelle Rodriguez) and Belle (Cynthia Erivo) take their fate into their own hands and conspire to forge a future on their own terms.",['129'],"United Kingdom, United States","English, Spanish, Polish",,6.8,4218572
Woh 7 Din,1983,"Drama, Romance",Bapu,Nothing from IMDB,"Anil Kapoor, Padmini Kolhapure, Naseeruddin Shah, Raju Shrestha, Nilu Phule, Dina Pathak, Ashalata Wabgaonkar, Baby Suchita, Bharti, Javed Khan Amrohi","Maya, coming from poor family, is married to the affluent Dr. Anand; but she tries to commit suicide on the nuptial night. She tells Anand that she was in love with Prem whose ambition was to be a music director. He too was in love with her but thought she would not be happy as his wife. Anand tells Maya that he had married her only for his mother who was on her death bed. When the mother dies Anand wants to unite Prem and Maya but Prem says it is against Hindu culture and disappears from their life.",['139'],India,Hindi,,7.5,86597
Woh Kaun Thi?,1964,"Drama, Mystery, Romance, Thriller",Raj Khosla,Nothing from IMDB,"Sadhana Shivdasani, Manoj Kumar, Parveen Choudhary, K.N. Singh, Raj Mehra, Dhumal, Mohan Choti, Ratnamala, Helen, Prem Chopra",Dr Anand is depressed after sudden death of his lover Seema.On a stormy night he meets a woman in white clad and asks him for lift.After the woman sits in his car strange things start to happen she gets down at her destination and suddenly disappears in graveyard.On the same night he is called to dilapidated mansion where he sees the same girl as his patient who as passed away .He takes help of cops and finds that everything has been changed when cops arrive and the girl is no where. The cops tell him that such thing has happened many a times at this mansion with many other doctors.Next day he sees that same girl as died in train accident.Anand's marriage is arranged by is mother to Sandhya.On the wedding night Anand is shocked to see that Sandhya is the same mysterious girl he encountered in stormy night.,['140'],India,Hindi,,7.5,232960
Woh Lamhe ...,2006,"Biography, Drama, Romance",Mohit Suri,Nothing from IMDB,"Kangana Ranaut, Shiney Ahuja, Shaad Randhawa, Purab Kohli, Masumeh Makhija, Anita Wahi, Candida Fernandes, Ram Prakash, Preeti Koppikar, Sunil Bob","Woh Lamhe tells the story of Sana Azim (Kangana Ranaut), a Bollywood superstar who is dominated by her boyfriend Nikhil (Shaad Randhawa), who makes all her career decisions for her. To the world she is a successful and independent woman, but she's actually lonely and lost, a mere puppet in Nikhil's hands. Aditya Garewal (Shiney Ahuja) is an aspiring director keen on casting Sana for his debut film, but only on his own terms; he is willing to go to any lengths to get her to agree to the film, even if that means preying on her slight insecurities and her turbulent relationship with Nikhil. Nikhil is successful in casting her in her film, which turns out to be a super hit. But somewhere along the way he realizes that he just can't pull away from Sana; he has actually fallen in love with her in spite of his friend Sam (Purab Kohli) reminding him that Sana is just their ladder to success. As the film progresses Aditya realizes that Sana is not just insecure and lonely; she's also mentally unbalanced, suffering from acute schizophrenia. She's haunted by the imaginary Rani who leads her to believe that everyone is out to kill her. Sana's mother and Nikhil get her admitted to the hospital and resort to shock treatment to speed up her recovery so she can return to all her assignments. What follows is Aditya's unshakable belief that he can heal Sana; he even gives up his burgeoning career to take her away from the industry and free Sana from all of her mental demons. But she's unable to break free of her illness, and one day she walks out of Aditya's life, no longer wanting to be the cause of pain and turbulence in his life. Three years later they meet in a hospital after Sana's suicide attempt.",['156'],India,Hindi,,6.5,833561
Woh Main Nahin,1974,"Mystery, Thriller",Mohan Segal,Nothing from IMDB,"Navin Nischol, Rekha, Padmini Kapila, Asha Sachdev, Nazneen, Sofia, Rakesh Pandey, Manher Desai, Meena Rai, Narendranath Malhotra","The story is symbolic ,as to how marriages are being misused in India since 1938,whence even the independence of India stands threatened and that is why the movie was released in 1974.The 1947 ""Tryst with Destiny"",stands reverted due to men doing second marriages on the sly and previously in 1757 too the country's independence was taken away by attacking its economy,its women and its religion.Rekha plays an heiress and Navin Nischol ,the forest conservator with the tribals.The movie is of the suspense genre where Nahin Nischal is accused by various women of marrying them and leaving them in the lurch and Navin asserting his innocence.Wbat actually happened is revealed in the end.A good suspense thriller.",['142'],India,Hindi,,7.2,368444
Yaara Silly Silly,2015,Romance,Subhash Sehgal,Rajeev Yogendranath,"Parambrata Chattopadhyay, Paoli Dam, Eva Grover, Vidya Malvade, Parth Suri",,['108'],India,Hindi,,5.5,5052972
Yaarana,1981,"Action, Comedy, Drama, Musical",Rakesh Kumar,Nothing from IMDB,"Amitabh Bachchan, Neetu Singh, Tanuja Samarth, Aruna Irani, Jeevan Dhar, Kader Khan, Ranjeet Bedi, Amjad Khan, Sulochana Latkar, Anwar Hussain","Multi-millionaire Bishan Kumar and orphan Kishan are inseparable friends and live in the same house with Bishan's widowed mother and a maid servant. Bishan's father was responsible for the sentence of his uncle who has a criminal background; after completing his sentence Bishan's uncle pleads with his mother who forgives and accepts him and his son, Jagdish to live in the house together with them. While Kishan is a hardworking farmer who cultivates a plot of land Bishan goes abroad to further his education. Years later Bishan return as an adult only to renew his friendship with Kishan who is also an adult; Bishan then finds that Kishan has a golden voice which cannot be recognize in the village but can be heart rendering in the world of music in the city. Meanwhile Kishan is introduced to Bishan's wife, Sheela and son, Munna. Bishan decides to make all arrangements to take Kishan to the city; at first he refuses but later on agrees when Bishan convinces him. In the city Kishan gets to perform in his first singing concert which turns out to be a success rendering Kishan as an over-night star; his life changes when he gets to learn that Bishan's uncle and his son, Jagdish has embezzled all the family's assets and money, his wife and son is no longer with him and he had borrowed huge sums of money to fund him as a star. Kishan then decides he will use his musical talents to fund back his friend thus stabling him back to square one but unfortunately Bishan is hold as a hostage by his uncle and Jagdish on a yacht he once owned and is forced into confessing that he had a hand in abducting numerous school children. When Kishan gets word about this it stresses him into being a mentally unfit patient who is admitted to a mental asylum.",['138'],India,Hindi,,7.0,83349
Yalgaar,1992,"Action, Drama, Thriller",Feroz Khan,Nothing from IMDB,"Feroz Khan, Sanjay Dutt, Kabir Bedi, Manisha Koirala, Nagma, Mukesh Khanna, Vicky Arora, Vishwajeet Pradhan, Deepti Naval, Manjeet Kular","Childhood friends became enemies when one Mahendra Ashwini Kumar grows up to be Additional Police Commissioner and the other Raj Pratap Singhal becomes a smuggler. Mahendra have two sons who are also police officers namely Rajesh and Brajesh while on the other hand Singhal is also christened with two sons Vishal who helps develop his dad's business and Vicky who takes up employment in a garage. When Brajesh is killed by one of Mahendra's henchman; Rajesh swears to avenge the death of his brother even if having to take the law into his own hands. After Brajesh's death he leaves behind his widowed wife, Kaushalya and a young daughter, Meghna. On a chance encounter with both Meghna and Vicky both fall in love and the Kumars approve of Vicky as there future son in law unaware of his family background. And then Mahendra is given the post as police Commissioner; unable to bear this Singhal sets up another of his henchman to have Mahendra killed. To escape from the police and public officials Singhal and his family migrates to Dubai further escalating the blood shed between both the families that might continue for years.",['192'],India,Hindi,,5.5,105866
Yaraana,1995,"Drama, Romance, Thriller",David Dhawan,Nothing from IMDB,"Rishi Kapoor, Madhuri Dixit, Raj Babbar, Kader Khan, Shakti Kapoor, Anil Dhawan, Tej Sapru, Satish Kaul, Vikas Anand, Brij Gopal","Lalita (Madhuri Dixit) catches the eye of J.B. (Raj Babbar) and he immediately falls in love with her and decides he must marry her. He bribes Lalita's uncle Madanlal (Tej Sapru) into convincing Lalita to marry him. However, Lalita refuses and J.B. kidnaps her and forces her to marry him. One fateful night, Lalita manages to escape and she meets Raj (Rishi Kapoor) whose family consists of an olderly grandfather (Kader Khan) who dotes on him and wants him to get married at any cost. Raj and Lalita fall in love with each other and his grandfather also approves of Lalita. Raj and Lalita are about to get married. However, J.B. grows wise of Lalita's whereabouts and in no time he tracks her down. J.B. reveals to Raj and his grandfather about Lalita's true identity which was just one side of a coin. J.B. forcibly takes Lalita with him and Lalita agrees to stay with him forever to save her chastity and honour. But will she be able to live with an overpowering and cruel man like J.B.? Will Raj ever be able to find out the truth about Lalita's past?",['125'],India,Hindi,,4.2,115009
Yeh Jawaani Hai Deewani,2013,"Comedy, Drama, Musical, Romance",Ayan Mukerji,Nothing from IMDB,"Ranbir Kapoor, Deepika Padukone, Aditya Roy Kapoor, Kalki Koechlin, Kunaal Roy Kapur, Madhuri Dixit, Farooq Shaikh, Aanoushka, Kamal Adib, Dolly Ahluwalia","Yeh Jawaani Hai Deewani is the story of the relationship between two characters, Bunny (Ranbir Kapoor) & Naina (Deepika Padukone), at two separate but defining times in their lives... first, when they are just out of college and standing on the crossroads of multiple decisions that will shape who and what they become... and then later on, in their late-twenties when they meet again, holding on to certain fulfilled and certain unfulfilled dreams, at a crossroads of another nature this time... how these two characters affect, change, befriend and eventually fall in love with each other is the journey the film aspires to take us on..",['160'],India,"Hindi, English, French",,7.2,2178470
Yeh Vaada Raha,1982,"Romance, Musical, Drama",Kapil Kapoor,Nothing from IMDB,"Rishi Kapoor, Tina Ambani, Poonam Dhillon, Rakhee Gulzar, Shammi Kapoor, Rakesh Bedi, Sarika Thakur, Gulshan Bawra, Agha, Iftekhar",Sunita is a radio singer while on vacation in Kashmir Vikram deeply falls in love with and proposes her which she eventually accepts.Vikram introduces Sunita to her mother Sharda Rai Bahadur whose business is her priority she denies their relationship as Sunita is an orphan and from poor family.Vikram and Sunita then decide to marry in a temple they travel in a car along with their friend Gogi.They meet with major accident Vikram is hurt badly and hospitalized while Gogi gets minor injuries but Sunita's face gets completely damaged due to piercing of glass pieces.Sharda tells Sunita to stay away from Vikram as he wont be able to live with her ugly face.Vikram gains conciseness and is told by his mother that Sunita is dead.Meanwhile Sunita is transferred to hospital of Dr Mehra who reconstructs her face she is to to excited to meet Vikram and finds that her face has completely changed and he wont recognize her.,['138'],India,Hindi,,7.3,397742
Youngistaan,2014,"Drama, Romance",Syed Ahmad Afzal,"Ramiz Ilham Khan, Syed Ahmad Afzal, Maitrey Bajpai","Jackky Bhagnani, Neha Sharma, Farooq Shaikh, Boman Irani, Kayoze Irani, Mita Vashisht, Parag Chhapekar, Kumkum Jain, Vanya Joshi, Brijendra Kala","Abhimanyu Kaul - a young, independent, Games Developer, living in Japan and the love of his life, Anwita Chauhan - a bubbly, passionate and full of life, summer intern. Their happy and content life faces the test of time, when blood ties and the pressure of being born into the first family of India tears a young Abhimanyu between his love for Anwita and a promise made to his dying father, the Prime Minister of India. Being a public figure, by reluctantly accepting to represent the governing party, much against his own wishes and at the cost of his private life, is a double-edged sword that Abhimanyu must walk on.",['133'],India,Hindi,,5.2,3514330
What If?,2006,Drama,Naseeruddin Shah,Uttam Gada,"Paresh Rawal, Irrfan Khan, Jimmy Shergill, Konkona Sen Sharma, Ratna Pathak Shah, Suhasini Mulay, Ankur Khanna, Ayesha Takia, Karan Khanna, Tinnu Anand","The Visa papers have arrived for stock broker, Salim Rajabali, and he is scheduled to leave in less than a week. Then everything goes wrong when he and his brother, Javed, inadvertently implicate themselves in the murder of Deputy Commissioner of Police Paul, and Salim must flee immediately to the U.S. albeit with a heavy heart, after also being betrayed by his lover, Namrata. Following his departure the following too get ready to leave for the U.S., Rajubhai Patel along with Payal, the daughter Tara V. Gandhi, who is now fated to live with an alcoholic husband and minor acting roles in Bollywood movies; Brilliant student Rahul Bhide who lives with his aged dad, in a dilapidated house, finds his future looking brighter when his dad passes away; Tilotamma Das who met and married Hemant Punj is now awaiting the arrival of her visa, when she finds she cannot take any more from her pushy mother-in-law. All of them try to reach America.",['115'],India,Hindi,,6.4,470614
Yuva,2004,"Action, Drama, Thriller",Mani Ratnam,Nothing from IMDB,"Ajay Devgn, Abhishek Bachchan, Rani Mukerji, Vivek Oberoi, Kareena Kapoor, Esha Deol, Om Puri, Sonu Sood, Anant Nag, Vijay Raaz","Michael (Ajay Devgan) , Arjun (Vivek Oberoi) and Lallan (Abhishek Bachchan) are three young men in Kolkata , with different ideals and objectives . Michael is an idealistic youth leader who dreams of a better India being created by the youth power . Arjun is a self-centered , opportunistic , easygoing fellow whose objective is to immigrate to a developed country and make big money . Lallan is a goon who works for Prosenjit Chatterjee (Om Puri) , an immoral politician . The lives of these three different people become intertwined following a murder attempt and an accident in broad daylight on the Hooghly bridge .",['161'],India,"Hindi, Bangla",,7.3,382383
Zabardast,2011,"Comedy, Crime, Drama",Aziz Naser,Nothing from IMDB,"Mast Ali, Aziz Naser, Adnan Sajid Khan, Zarine Ali, Shagufta Zareen, R.K., Raheem Ul Haq, Mohammad Toufeeq, Akbar Bin Tabar, Shiva","When Ajju and Laddoo fall in the bad books of gangster Moosa by sleeping with his mistress and injuring his brother, the latter uses his influence with the police to frame them for her death. Inspector R.K. arrests the duo and arranges their execution through an encounter but they manage to escape. They end up being abducted by two goons, Forward and Rewind, in the township of Shaitan Pur, which is run by Tillu Terror. Assuming the duo to be similar to Jai and Veeru of Sholay-fame, Tillu decides to enlist their services to find the second part of a map that is tied around Goga's neck. Little does Tillu know that soon the duo, instead of locating the treasure, will end up romancing Tillu's sister and his girlfriend, Bubbly - while an enraged R.K. along with Moosa and other assorted characters will descend on his territory - creating havoc and changing everyone's lives forever.",,India,"Hindi, Urdu, English",,6.6,2071659
Zamaana Deewana,1995,"Action, Comedy, Drama, Romance",Ramesh Sippy,Nothing from IMDB,"Jeetendra, Shatrughan Sinha, Shah Rukh Khan, Raveena Tandon, Anupam Kher, Tinnu Anand, Kiran Juneja, Beena Banerjee, Aashif Sheikh, Neelima Azim","With crime flourishing out of control, the Assistant Commissioner of Police (ACP) arranges a meeting of senior police officers to discuss this situation. They are apprised that there are two criminal dons involved, namely Madanlal Malhotra, and Suraj Pratap Singh, who are involved in gang rivalry, which is spreading violent crime throughout the city. At the recommendation of the Chief Minister, a criminal psychologist is sent to assist the ACP, namely Kamdev Singh alias KD., who proposes that instead of tackling the two gangs, he will try to get the children of Malhotra and Singh to fall in love, thus ending their traditional rivalry. His attempts to do so only serve to bring the two families apart even more, it is then Kamdev decides on more drastic action, with deadly and hilarious results.",['162'],India,Hindi,,4.7,115042
Zed Plus,2014,"Comedy, Drama",Chandra Prakash Dwivedi,Nothing from IMDB,"Gautam Singh Rajput, Vinod Acharya, Rajeev Ankit, Aklavya Chaudhary, Adil Hussain, Ravi Jhankal, Ekavali Khanna, Kulbhushan Kharbanda, Vijay Kumar, Sandeep Lele",,['141'],India,Hindi,,6.3,4190220
Zid,2014,"Crime, Romance, Thriller",Vivek Agnihotri,Nothing from IMDB,"Mannara Chopra, Karanvir Sharma, Shraddha Das, Denzil Smith, Seerat Kapoor, Mohan Kapur, Rajeev Saxena, Jackey Mishra, Indal Singh",,['126'],India,"Hindi, English",,4.5,4228746
